hpo_id	hpo_name	gene_id
HP:0000007	Autosomal recessive inheritance	81794
HP:0003593	Infantile onset	65082
HP:0000006	Autosomal dominant inheritance	5727
HP:0000007	Autosomal recessive inheritance	93589
HP:0003621	Juvenile onset	81624
HP:0000007	Autosomal recessive inheritance	56683
HP:0003621	Juvenile onset	130557
HP:0000083	Renal insufficiency	3209
HP:0000006	Autosomal dominant inheritance	284
HP:0011463	Childhood onset	729920
HP:0000006	Autosomal dominant inheritance	93649
HP:0000006	Autosomal dominant inheritance	4151
HP:0011463	Childhood onset	3579
HP:0001250	Seizure	10982
HP:0000969	Edema	10982
HP:0000969	Edema	203068
HP:0001522	Death in infancy	4645
HP:0002014	Diarrhea	6809
HP:0000007	Autosomal recessive inheritance	11322
HP:0001250	Seizure	10056
HP:0000006	Autosomal dominant inheritance	1421
HP:0003621	Juvenile onset	5654
HP:0001250	Seizure	26523
HP:0011463	Childhood onset	1778
HP:0002783	Recurrent lower respiratory tract infections	1305
HP:0003621	Juvenile onset	8651
HP:0011463	Childhood onset	23590
HP:0011274	Recurrent mycobacterial infections	3460
HP:0000007	Autosomal recessive inheritance	388389
HP:0000006	Autosomal dominant inheritance	3273
HP:0003593	Infantile onset	27086
HP:0001250	Seizure	51317
HP:0011463	Childhood onset	57449
HP:0003565	Elevated erythrocyte sedimentation rate	9663
HP:0001250	Seizure	51322
HP:0000007	Autosomal recessive inheritance	529
HP:0001250	Seizure	57647
HP:0002202	Pleural effusion	950
HP:0001508	Failure to thrive	64093
HP:0003593	Infantile onset	1825
HP:0003621	Juvenile onset	79934
HP:0001263	Global developmental delay	5587
HP:0001419	X-linked recessive inheritance	1756
HP:0000083	Renal insufficiency	9968
HP:0003621	Juvenile onset	8710
HP:0001263	Global developmental delay	1947
HP:0100727	Histiocytosis	55315
HP:0001250	Seizure	348
HP:0003621	Juvenile onset	256472
HP:0000006	Autosomal dominant inheritance	23097
HP:0003621	Juvenile onset	27022
HP:0003829	Typified by incomplete penetrance	1371
HP:0000007	Autosomal recessive inheritance	5190
HP:0002113	Pulmonary infiltrates	7317
HP:0001873	Thrombocytopenia	342618
HP:0001250	Seizure	3028
HP:0000007	Autosomal recessive inheritance	64131
HP:0000007	Autosomal recessive inheritance	64132
HP:0000007	Autosomal recessive inheritance	823
HP:0000007	Autosomal recessive inheritance	1690
HP:0001250	Seizure	546
HP:0000007	Autosomal recessive inheritance	9409
HP:0025435	Increased circulating lactate dehydrogenase concentration	859
HP:0000007	Autosomal recessive inheritance	91057
HP:0003593	Infantile onset	5251
HP:0001263	Global developmental delay	5293
HP:0001263	Global developmental delay	90417
HP:0000083	Renal insufficiency	92482
HP:0005575	Hemolytic-uremic syndrome	11093
HP:0000007	Autosomal recessive inheritance	89876
HP:0000006	Autosomal dominant inheritance	653509
HP:0003073	Hypoalbuminemia	9652
HP:0000007	Autosomal recessive inheritance	153562
HP:0000006	Autosomal dominant inheritance	4604
HP:0001263	Global developmental delay	3480
HP:0001250	Seizure	383
HP:0002240	Hepatomegaly	65992
HP:0000729	Autistic behavior	9354
HP:0003593	Infantile onset	2623
HP:0003593	Infantile onset	64834
HP:0001250	Seizure	55572
HP:0003593	Infantile onset	2257
HP:0002240	Hepatomegaly	5825
HP:0000006	Autosomal dominant inheritance	203068
HP:0001263	Global developmental delay	415
HP:0003593	Infantile onset	3858
HP:0002384	Focal impaired awareness seizure	23152
HP:0001250	Seizure	10015
HP:0000007	Autosomal recessive inheritance	55612
HP:0003621	Juvenile onset	1822
HP:0001263	Global developmental delay	124512
HP:0000007	Autosomal recessive inheritance	112
HP:0000006	Autosomal dominant inheritance	10347
HP:0002014	Diarrhea	9837
HP:0003621	Juvenile onset	29967
HP:0003593	Infantile onset	8802
HP:0002719	Recurrent infections	84905
HP:0001250	Seizure	1968
HP:0002014	Diarrhea	7535
HP:0001250	Seizure	23036
HP:0000006	Autosomal dominant inheritance	547
HP:0001250	Seizure	23310
HP:0000006	Autosomal dominant inheritance	1027
HP:0000007	Autosomal recessive inheritance	3574
HP:0003829	Typified by incomplete penetrance	6390
HP:0001263	Global developmental delay	6616
HP:0000007	Autosomal recessive inheritance	4716
HP:0003621	Juvenile onset	2335
HP:0003073	Hypoalbuminemia	2335
HP:0001263	Global developmental delay	26100
HP:0011463	Childhood onset	51776
HP:0003593	Infantile onset	56006
HP:0003621	Juvenile onset	201294
HP:0000007	Autosomal recessive inheritance	10161
HP:0000006	Autosomal dominant inheritance	56262
HP:0011463	Childhood onset	8086
HP:0001250	Seizure	29926
HP:0001250	Seizure	1738
HP:0000007	Autosomal recessive inheritance	2632
HP:0000969	Edema	2632
HP:0000007	Autosomal recessive inheritance	7306
HP:0001250	Seizure	55739
HP:0000083	Renal insufficiency	1962
HP:0002014	Diarrhea	4803
HP:0000007	Autosomal recessive inheritance	56992
HP:0001263	Global developmental delay	8363
HP:0000007	Autosomal recessive inheritance	83861
HP:0003621	Juvenile onset	64858
HP:0003621	Juvenile onset	7466
HP:0000006	Autosomal dominant inheritance	1419
HP:0001263	Global developmental delay	4281
HP:0000729	Autistic behavior	4281
HP:0001263	Global developmental delay	4893
HP:0000006	Autosomal dominant inheritance	19
HP:0001263	Global developmental delay	105259599
HP:0000083	Renal insufficiency	4576
HP:0000969	Edema	2065
HP:0001250	Seizure	80311
HP:0001250	Seizure	34
HP:0000100	Nephrotic syndrome	26503
HP:0000007	Autosomal recessive inheritance	23345
HP:0001263	Global developmental delay	7372
HP:0003621	Juvenile onset	8974
HP:0001250	Seizure	6611
HP:0000007	Autosomal recessive inheritance	57007
HP:0002135	Basal ganglia calcification	9636
HP:0003593	Infantile onset	50619
HP:0001250	Seizure	56978
HP:0001250	Seizure	5091
HP:0003593	Infantile onset	126792
HP:0001903	Anemia	7036
HP:0001250	Seizure	10128
HP:0003593	Infantile onset	79867
HP:0003621	Juvenile onset	55243
HP:0000007	Autosomal recessive inheritance	5317
HP:0003621	Juvenile onset	9750
HP:0002783	Recurrent lower respiratory tract infections	6304
HP:0000006	Autosomal dominant inheritance	340719
HP:0000006	Autosomal dominant inheritance	9573
HP:0011463	Childhood onset	8671
HP:0001263	Global developmental delay	23761
HP:0001263	Global developmental delay	84314
HP:0001508	Failure to thrive	22872
HP:0002014	Diarrhea	80270
HP:0000007	Autosomal recessive inheritance	4595
HP:0000007	Autosomal recessive inheritance	25981
HP:0003621	Juvenile onset	60386
HP:0002135	Basal ganglia calcification	2767
HP:0000778	Hypoplasia of the thymus	204
HP:0001263	Global developmental delay	2671
HP:0001263	Global developmental delay	9734
HP:0003593	Infantile onset	3074
HP:0001522	Death in infancy	1836
HP:0003593	Infantile onset	91039
HP:0002384	Focal impaired awareness seizure	55823
HP:0001250	Seizure	10501
HP:0000006	Autosomal dominant inheritance	4254
HP:0001250	Seizure	104
HP:0001250	Seizure	23556
HP:0000100	Nephrotic syndrome	1736
HP:0002719	Recurrent infections	6775
HP:0001263	Global developmental delay	51008
HP:0001250	Seizure	5063
HP:0003621	Juvenile onset	10320
HP:0000007	Autosomal recessive inheritance	402569
HP:0011463	Childhood onset	83394
HP:0001250	Seizure	10743
HP:0001263	Global developmental delay	2314
HP:0001263	Global developmental delay	23096
HP:0001250	Seizure	10522
HP:0003819	Death in childhood	3852
HP:0001250	Seizure	9922
HP:0000007	Autosomal recessive inheritance	3709
HP:0002240	Hepatomegaly	9780
HP:0002240	Hepatomegaly	3930
HP:0001419	X-linked recessive inheritance	5255
HP:0001263	Global developmental delay	9325
HP:0003593	Infantile onset	8626
HP:0000778	Hypoplasia of the thymus	8626
HP:0000007	Autosomal recessive inheritance	91452
HP:0000006	Autosomal dominant inheritance	79776
HP:0000006	Autosomal dominant inheritance	79728
HP:0001250	Seizure	27316
HP:0001903	Anemia	4891
HP:0001250	Seizure	3054
HP:0001250	Seizure	5610
HP:0003593	Infantile onset	2243
HP:0003593	Infantile onset	2244
HP:0003593	Infantile onset	2266
HP:0001250	Seizure	2132
HP:0003593	Infantile onset	64864
HP:0003621	Juvenile onset	6443
HP:0000007	Autosomal recessive inheritance	392255
HP:0000006	Autosomal dominant inheritance	2668
HP:0001263	Global developmental delay	23184
HP:0011463	Childhood onset	25981
HP:0000007	Autosomal recessive inheritance	3455
HP:0000006	Autosomal dominant inheritance	50484
HP:0003593	Infantile onset	4693
HP:0001250	Seizure	7283
HP:0000007	Autosomal recessive inheritance	3425
HP:0000007	Autosomal recessive inheritance	168507
HP:0011463	Childhood onset	54862
HP:0003621	Juvenile onset	9364
HP:0000006	Autosomal dominant inheritance	526
HP:0001250	Seizure	25814
HP:0003593	Infantile onset	3714
HP:0003593	Infantile onset	167691
HP:0002202	Pleural effusion	3123
HP:0003621	Juvenile onset	2673
HP:0011463	Childhood onset	7066
HP:0011463	Childhood onset	8701
HP:0003593	Infantile onset	55280
HP:0003593	Infantile onset	6572
HP:0001250	Seizure	2733
HP:0000007	Autosomal recessive inheritance	200942
HP:0000007	Autosomal recessive inheritance	131377
HP:0000083	Renal insufficiency	9935
HP:0003593	Infantile onset	387733
HP:0011463	Childhood onset	6103
HP:0000006	Autosomal dominant inheritance	10413
HP:0001263	Global developmental delay	8473
HP:0011463	Childhood onset	1000
HP:0001250	Seizure	9758
HP:0003593	Infantile onset	1387
HP:0001250	Seizure	10020
HP:0000007	Autosomal recessive inheritance	6340
HP:0012156	Hemophagocytosis	811
HP:0012156	Hemophagocytosis	3717
HP:0012156	Hemophagocytosis	4352
HP:0012156	Hemophagocytosis	10019
HP:0001873	Thrombocytopenia	54790
HP:0001508	Failure to thrive	54808
HP:0003593	Infantile onset	9533
HP:0000007	Autosomal recessive inheritance	55603
HP:0000006	Autosomal dominant inheritance	5205
HP:0001250	Seizure	23400
HP:0001903	Anemia	866
HP:0011463	Childhood onset	643226
HP:0003621	Juvenile onset	2512
HP:0003593	Infantile onset	23516
HP:0000007	Autosomal recessive inheritance	50506
HP:0001250	Seizure	55777
HP:0001250	Seizure	8364
HP:0003621	Juvenile onset	10568
HP:0001250	Seizure	22845
HP:0002240	Hepatomegaly	427
HP:0000007	Autosomal recessive inheritance	203
HP:0001250	Seizure	790
HP:0003593	Infantile onset	55023
HP:0001250	Seizure	8239
HP:0000007	Autosomal recessive inheritance	23397
HP:0002384	Focal impaired awareness seizure	2902
HP:0001250	Seizure	150468
HP:0001903	Anemia	6786
HP:0001903	Anemia	84876
HP:0003593	Infantile onset	4593
HP:0000007	Autosomal recessive inheritance	4625
HP:0001250	Seizure	55148
HP:0000007	Autosomal recessive inheritance	8516
HP:0000007	Autosomal recessive inheritance	4140
HP:0003621	Juvenile onset	203859
HP:0000006	Autosomal dominant inheritance	65266
HP:0000006	Autosomal dominant inheritance	60481
HP:0002384	Focal impaired awareness seizure	23229
HP:0003593	Infantile onset	5189
HP:0001250	Seizure	4094
HP:0003593	Infantile onset	124997
HP:0001419	X-linked recessive inheritance	4534
HP:0000007	Autosomal recessive inheritance	1584
HP:0001263	Global developmental delay	158326
HP:0000007	Autosomal recessive inheritance	9631
HP:0000007	Autosomal recessive inheritance	8456
HP:0002783	Recurrent lower respiratory tract infections	115399
HP:0001250	Seizure	56479
HP:0000006	Autosomal dominant inheritance	4507
HP:0003621	Juvenile onset	5593
HP:0003593	Infantile onset	25915
HP:0003819	Death in childhood	283989
HP:0000007	Autosomal recessive inheritance	283677
HP:0001250	Seizure	7841
HP:0001250	Seizure	57003
HP:0001263	Global developmental delay	54585
HP:0001894	Thrombocytosis	526
HP:0001894	Thrombocytosis	57465
HP:0003593	Infantile onset	506
HP:0003829	Typified by incomplete penetrance	10137
HP:0000793	Membranoproliferative glomerulonephritis	84823
HP:0000006	Autosomal dominant inheritance	9445
HP:0000007	Autosomal recessive inheritance	84233
HP:0000007	Autosomal recessive inheritance	3991
HP:0000007	Autosomal recessive inheritance	5054
HP:0002783	Recurrent lower respiratory tract infections	3932
HP:0001250	Seizure	4763
HP:0002783	Recurrent lower respiratory tract infections	3718
HP:0001250	Seizure	3712
HP:0001263	Global developmental delay	815
HP:0002240	Hepatomegaly	326625
HP:0001263	Global developmental delay	83479
HP:0001250	Seizure	283450
HP:0001263	Global developmental delay	2891
HP:0001250	Seizure	51095
HP:0001250	Seizure	3155
HP:0001263	Global developmental delay	6873
HP:0000007	Autosomal recessive inheritance	55901
HP:0003073	Hypoalbuminemia	162
HP:0001508	Failure to thrive	2706
HP:0001508	Failure to thrive	10804
HP:0003593	Infantile onset	54345
HP:0002202	Pleural effusion	54345
HP:0000007	Autosomal recessive inheritance	2780
HP:0001250	Seizure	51075
HP:0000007	Autosomal recessive inheritance	523
HP:0001250	Seizure	221927
HP:0002783	Recurrent lower respiratory tract infections	54440
HP:0000007	Autosomal recessive inheritance	51010
HP:0003819	Death in childhood	4938
HP:0000006	Autosomal dominant inheritance	3040
HP:0000006	Autosomal dominant inheritance	3857
HP:0001263	Global developmental delay	55084
HP:0001250	Seizure	64116
HP:0001250	Seizure	84295
HP:0000007	Autosomal recessive inheritance	3891
HP:0003621	Juvenile onset	51004
HP:0002719	Recurrent infections	3937
HP:0000006	Autosomal dominant inheritance	440193
HP:0000006	Autosomal dominant inheritance	5340
HP:0001250	Seizure	3773
HP:0001250	Seizure	84628
HP:0001508	Failure to thrive	1984
HP:0001263	Global developmental delay	5192
HP:0001263	Global developmental delay	5828
HP:0001263	Global developmental delay	55670
HP:0001263	Global developmental delay	6999
HP:0000100	Nephrotic syndrome	57107
HP:0001250	Seizure	171023
HP:0000007	Autosomal recessive inheritance	1297
HP:0003593	Infantile onset	89970
HP:0011463	Childhood onset	10558
HP:0001250	Seizure	998
HP:0001263	Global developmental delay	341208
HP:0003593	Infantile onset	338
HP:0000007	Autosomal recessive inheritance	1062
HP:0000007	Autosomal recessive inheritance	25802
HP:0003593	Infantile onset	6813
HP:0003621	Juvenile onset	51284
HP:0003829	Typified by incomplete penetrance	4330
HP:0003829	Typified by incomplete penetrance	4771
HP:0003829	Typified by incomplete penetrance	6605
HP:0001250	Seizure	6608
HP:0001250	Seizure	7015
HP:0001250	Seizure	8314
HP:0000006	Autosomal dominant inheritance	1460
HP:0025435	Increased circulating lactate dehydrogenase concentration	10661
HP:0001250	Seizure	9338
HP:0011463	Childhood onset	7187
HP:0001250	Seizure	545
HP:0000006	Autosomal dominant inheritance	4363
HP:0000007	Autosomal recessive inheritance	4222
HP:0000006	Autosomal dominant inheritance	2657
HP:0002135	Basal ganglia calcification	63901
HP:0000007	Autosomal recessive inheritance	4646
HP:0003593	Infantile onset	779
HP:0001250	Seizure	4693
HP:0002240	Hepatomegaly	9927
HP:0002719	Recurrent infections	7156
HP:0001250	Seizure	27072
HP:0001419	X-linked recessive inheritance	10735
HP:0001250	Seizure	5009
HP:0002384	Focal impaired awareness seizure	1000
HP:0002719	Recurrent infections	83879
HP:0002384	Focal impaired awareness seizure	23040
HP:0011463	Childhood onset	23086
HP:0003621	Juvenile onset	7046
HP:0000083	Renal insufficiency	11020
HP:0001903	Anemia	7067
HP:0000083	Renal insufficiency	1108
HP:0000006	Autosomal dominant inheritance	3728
HP:0001250	Seizure	5095
HP:0001250	Seizure	5096
HP:0000007	Autosomal recessive inheritance	645104
HP:0000007	Autosomal recessive inheritance	585
HP:0003593	Infantile onset	2706
HP:0000007	Autosomal recessive inheritance	10683
HP:0000007	Autosomal recessive inheritance	145873
HP:0000007	Autosomal recessive inheritance	1278
HP:0000007	Autosomal recessive inheritance	84140
HP:0001263	Global developmental delay	6608
HP:0001824	Weight loss	5295
HP:0000007	Autosomal recessive inheritance	10522
HP:0011463	Childhood onset	80224
HP:0001744	Splenomegaly	3930
HP:0003621	Juvenile onset	1829
HP:0002719	Recurrent infections	7456
HP:0000006	Autosomal dominant inheritance	5313
HP:0000007	Autosomal recessive inheritance	64788
HP:0003593	Infantile onset	10939
HP:0003621	Juvenile onset	1854
HP:0000006	Autosomal dominant inheritance	4915
HP:0000007	Autosomal recessive inheritance	285440
HP:0001903	Anemia	81570
HP:0003593	Infantile onset	81704
HP:0001250	Seizure	8665
HP:0003829	Typified by incomplete penetrance	25778
HP:0003829	Typified by incomplete penetrance	779
HP:0001250	Seizure	7291
HP:0003621	Juvenile onset	5149
HP:0000007	Autosomal recessive inheritance	8074
HP:0003593	Infantile onset	526
HP:0001263	Global developmental delay	23067
HP:0000969	Edema	3569
HP:0000006	Autosomal dominant inheritance	93166
HP:0001250	Seizure	875
HP:0000007	Autosomal recessive inheritance	5322
HP:0001250	Seizure	10369
HP:0002240	Hepatomegaly	5836
HP:0001263	Global developmental delay	7385
HP:0000007	Autosomal recessive inheritance	79797
HP:0001250	Seizure	8925
HP:0001263	Global developmental delay	84274
HP:0001250	Seizure	5426
HP:0003593	Infantile onset	23404
HP:0003593	Infantile onset	1644
HP:0001250	Seizure	83550
HP:0000006	Autosomal dominant inheritance	5310
HP:0001250	Seizure	64087
HP:0001263	Global developmental delay	51116
HP:0003621	Juvenile onset	6444
HP:0003593	Infantile onset	51111
HP:0000006	Autosomal dominant inheritance	3664
HP:0002384	Focal impaired awareness seizure	2261
HP:0001250	Seizure	26275
HP:0000007	Autosomal recessive inheritance	11055
HP:0003593	Infantile onset	101929726
HP:0002240	Hepatomegaly	344
HP:0001250	Seizure	85378
HP:0001250	Seizure	27229
HP:0003073	Hypoalbuminemia	2072
HP:0001250	Seizure	271
HP:0001250	Seizure	54681
HP:0001250	Seizure	5361
HP:0000007	Autosomal recessive inheritance	317761
HP:0001250	Seizure	51520
HP:0001250	Seizure	6509
HP:0001263	Global developmental delay	1028
HP:0002014	Diarrhea	8737
HP:0001419	X-linked recessive inheritance	546
HP:0011463	Childhood onset	64856
HP:0003593	Infantile onset	54453
HP:0001263	Global developmental delay	513
HP:0000007	Autosomal recessive inheritance	23729
HP:0000006	Autosomal dominant inheritance	4647
HP:0000007	Autosomal recessive inheritance	170825
HP:0000100	Nephrotic syndrome	8879
HP:0000007	Autosomal recessive inheritance	8722
HP:0001250	Seizure	5053
HP:0003621	Juvenile onset	57449
HP:0001250	Seizure	22884
HP:0001250	Seizure	8726
HP:0001263	Global developmental delay	6905
HP:0001263	Global developmental delay	3425
HP:0001263	Global developmental delay	8985
HP:0002014	Diarrhea	170302
HP:0011463	Childhood onset	11080
HP:0003593	Infantile onset	55120
HP:0001903	Anemia	1356
HP:0000007	Autosomal recessive inheritance	847
HP:0000006	Autosomal dominant inheritance	10483
HP:0000007	Autosomal recessive inheritance	55655
HP:0011463	Childhood onset	4099
HP:0001250	Seizure	375387
HP:0002240	Hepatomegaly	6811
HP:0000007	Autosomal recessive inheritance	121391
HP:0000007	Autosomal recessive inheritance	117531
HP:0000006	Autosomal dominant inheritance	343641
HP:0000006	Autosomal dominant inheritance	60
HP:0001903	Anemia	4194
HP:0000007	Autosomal recessive inheritance	4604
HP:0003621	Juvenile onset	274
HP:0011463	Childhood onset	6786
HP:0001250	Seizure	10686
HP:0000007	Autosomal recessive inheritance	64208
HP:0000006	Autosomal dominant inheritance	6154
HP:0003593	Infantile onset	1959
HP:0003593	Infantile onset	5376
HP:0003593	Infantile onset	57716
HP:0000007	Autosomal recessive inheritance	4359
HP:0011463	Childhood onset	7168
HP:0000007	Autosomal recessive inheritance	7010
HP:0012311	Monocytosis	51428
HP:0001250	Seizure	23141
HP:0000007	Autosomal recessive inheritance	126206
HP:0001250	Seizure	51218
HP:0011463	Childhood onset	1678
HP:0003593	Infantile onset	57505
HP:0000006	Autosomal dominant inheritance	2057
HP:0003621	Juvenile onset	190
HP:0003593	Infantile onset	9622
HP:0001263	Global developmental delay	400569
HP:0003593	Infantile onset	84504
HP:0001263	Global developmental delay	1656
HP:0002719	Recurrent infections	9841
HP:0000006	Autosomal dominant inheritance	2563
HP:0001250	Seizure	3796
HP:0011463	Childhood onset	3425
HP:0003621	Juvenile onset	84892
HP:0003621	Juvenile onset	10654
HP:0000006	Autosomal dominant inheritance	407053
HP:0003621	Juvenile onset	2099
HP:0000006	Autosomal dominant inheritance	1908
HP:0000007	Autosomal recessive inheritance	121214
HP:0011463	Childhood onset	64135
HP:0000007	Autosomal recessive inheritance	55157
HP:0000006	Autosomal dominant inheritance	2070
HP:0040223	Pulmonary hemorrhage	2022
HP:0001263	Global developmental delay	39
HP:0003829	Typified by incomplete penetrance	1749
HP:0003593	Infantile onset	10765
HP:0001250	Seizure	55858
HP:0000006	Autosomal dominant inheritance	3053
HP:0003621	Juvenile onset	5524
HP:0000006	Autosomal dominant inheritance	79755
HP:0003621	Juvenile onset	84909
HP:0000006	Autosomal dominant inheritance	6314
HP:0001250	Seizure	1781
HP:0001419	X-linked recessive inheritance	10046
HP:0003593	Infantile onset	6606
HP:0000007	Autosomal recessive inheritance	126326
HP:0003593	Infantile onset	26053
HP:0002240	Hepatomegaly	148738
HP:0001250	Seizure	51594
HP:0000007	Autosomal recessive inheritance	6338
HP:0001508	Failure to thrive	1438
HP:0001250	Seizure	2058
HP:0000007	Autosomal recessive inheritance	246329
HP:0001824	Weight loss	779
HP:0000006	Autosomal dominant inheritance	3299
HP:0000006	Autosomal dominant inheritance	11231
HP:0001263	Global developmental delay	10262
HP:0002240	Hepatomegaly	3394
HP:0001250	Seizure	3658
HP:0003593	Infantile onset	55331
HP:0000083	Renal insufficiency	5314
HP:0000083	Renal insufficiency	199221
HP:0001250	Seizure	57187
HP:0002384	Focal impaired awareness seizure	283987
HP:0003593	Infantile onset	79443
HP:0003593	Infantile onset	917
HP:0000007	Autosomal recessive inheritance	2250
HP:0003593	Infantile onset	6843
HP:0000006	Autosomal dominant inheritance	7780
HP:0001508	Failure to thrive	5913
HP:0000007	Autosomal recessive inheritance	64135
HP:0001250	Seizure	7084
HP:0001263	Global developmental delay	347733
HP:0000006	Autosomal dominant inheritance	1441
HP:0001263	Global developmental delay	2036
HP:0003621	Juvenile onset	6117
HP:0001263	Global developmental delay	4081
HP:0002014	Diarrhea	5244
HP:0000007	Autosomal recessive inheritance	2549
HP:0001250	Seizure	1798
HP:0001250	Seizure	686
HP:0000007	Autosomal recessive inheritance	5077
HP:0000006	Autosomal dominant inheritance	2254
HP:0003621	Juvenile onset	125150
HP:0011463	Childhood onset	6548
HP:0001250	Seizure	8604
HP:0002384	Focal impaired awareness seizure	116150
HP:0002014	Diarrhea	55107
HP:0000007	Autosomal recessive inheritance	10587
HP:0001508	Failure to thrive	4158
HP:0001508	Failure to thrive	6770
HP:0001508	Failure to thrive	10587
HP:0001508	Failure to thrive	23530
HP:0001508	Failure to thrive	56246
HP:0001419	X-linked recessive inheritance	79983
HP:0003621	Juvenile onset	4131
HP:0000007	Autosomal recessive inheritance	64094
HP:0000007	Autosomal recessive inheritance	4638
HP:0001522	Death in infancy	72
HP:0001522	Death in infancy	4629
HP:0001522	Death in infancy	25802
HP:0000006	Autosomal dominant inheritance	65125
HP:0000969	Edema	1280
HP:0000006	Autosomal dominant inheritance	79798
HP:0001263	Global developmental delay	4705
HP:0003593	Infantile onset	59067
HP:0000007	Autosomal recessive inheritance	1643
HP:0000007	Autosomal recessive inheritance	2821
HP:0001250	Seizure	80232
HP:0001508	Failure to thrive	25
HP:0001263	Global developmental delay	123016
HP:0001250	Seizure	27161
HP:0002240	Hepatomegaly	30061
HP:0011463	Childhood onset	55814
HP:0001250	Seizure	372
HP:0000007	Autosomal recessive inheritance	129880
HP:0001250	Seizure	7466
HP:0001250	Seizure	493856
HP:0001903	Anemia	7466
HP:0000007	Autosomal recessive inheritance	5309
HP:0000729	Autistic behavior	9759
HP:0001250	Seizure	92154
HP:0011463	Childhood onset	2259
HP:0000006	Autosomal dominant inheritance	2304
HP:0000007	Autosomal recessive inheritance	146845
HP:0001250	Seizure	1120
HP:0003593	Infantile onset	1294
HP:0003593	Infantile onset	4312
HP:0001250	Seizure	7915
HP:0000006	Autosomal dominant inheritance	5395
HP:0000006	Autosomal dominant inheritance	55366
HP:0002240	Hepatomegaly	5699
HP:0003593	Infantile onset	1410
HP:0002719	Recurrent infections	3070
HP:0000007	Autosomal recessive inheritance	26229
HP:0001250	Seizure	55593
HP:0003593	Infantile onset	54919
HP:0003621	Juvenile onset	57697
HP:0003593	Infantile onset	3730
HP:0000006	Autosomal dominant inheritance	7716
HP:0003829	Typified by incomplete penetrance	785
HP:0001263	Global developmental delay	54112
HP:0003621	Juvenile onset	80036
HP:0000729	Autistic behavior	23291
HP:0001263	Global developmental delay	387
HP:0003593	Infantile onset	55149
HP:0000007	Autosomal recessive inheritance	4023
HP:0000007	Autosomal recessive inheritance	4751
HP:0000007	Autosomal recessive inheritance	83893
HP:0011463	Childhood onset	2258
HP:0003593	Infantile onset	26040
HP:0001433	Hepatosplenomegaly	8517
HP:0003621	Juvenile onset	23533
HP:0003621	Juvenile onset	1294
HP:0001263	Global developmental delay	8449
HP:0001263	Global developmental delay	10531
HP:0003829	Typified by incomplete penetrance	26011
HP:0003621	Juvenile onset	6521
HP:0011463	Childhood onset	474
HP:0000006	Autosomal dominant inheritance	3827
HP:0003073	Hypoalbuminemia	58484
HP:0000100	Nephrotic syndrome	5580
HP:0000007	Autosomal recessive inheritance	7072
HP:0001945	Fever	667
HP:0001508	Failure to thrive	55898
HP:0000006	Autosomal dominant inheritance	57465
HP:0000006	Autosomal dominant inheritance	406987
HP:0003621	Juvenile onset	1135
HP:0003621	Juvenile onset	1297
HP:0000006	Autosomal dominant inheritance	5521
HP:0003621	Juvenile onset	54805
HP:0003593	Infantile onset	10844
HP:0001250	Seizure	51763
HP:0001250	Seizure	10165
HP:0000006	Autosomal dominant inheritance	81545
HP:0002384	Focal impaired awareness seizure	2556
HP:0003593	Infantile onset	9294
HP:0011463	Childhood onset	629
HP:0000007	Autosomal recessive inheritance	525
HP:0001508	Failure to thrive	50615
HP:0000006	Autosomal dominant inheritance	646
HP:0003593	Infantile onset	1272
HP:0003593	Infantile onset	4915
HP:0003621	Juvenile onset	4643
HP:0003593	Infantile onset	23129
HP:0002783	Recurrent lower respiratory tract infections	2622
HP:0011463	Childhood onset	127833
HP:0003593	Infantile onset	23154
HP:0003593	Infantile onset	1282
HP:0002014	Diarrhea	64711
HP:0000006	Autosomal dominant inheritance	1413
HP:0000006	Autosomal dominant inheritance	9984
HP:0011463	Childhood onset	84816
HP:0003621	Juvenile onset	7075
HP:0001522	Death in infancy	1801
HP:0001250	Seizure	1802
HP:0000007	Autosomal recessive inheritance	64805
HP:0001744	Splenomegaly	3931
HP:0003593	Infantile onset	64919
HP:0003621	Juvenile onset	6445
HP:0003565	Elevated erythrocyte sedimentation rate	27178
HP:0002240	Hepatomegaly	6609
HP:0000007	Autosomal recessive inheritance	55152
HP:0003593	Infantile onset	54938
HP:0001263	Global developmental delay	10771
HP:0000007	Autosomal recessive inheritance	8323
HP:0001250	Seizure	81615
HP:0001250	Seizure	4700
HP:0000006	Autosomal dominant inheritance	387700
HP:0003593	Infantile onset	5429
HP:0001263	Global developmental delay	64131
HP:0000969	Edema	3636
HP:0000007	Autosomal recessive inheritance	85007
HP:0000006	Autosomal dominant inheritance	80736
HP:0000007	Autosomal recessive inheritance	1474
HP:0000007	Autosomal recessive inheritance	57560
HP:0002240	Hepatomegaly	4351
HP:0001250	Seizure	7280
HP:0003621	Juvenile onset	5167
HP:0000006	Autosomal dominant inheritance	716
HP:0000007	Autosomal recessive inheritance	4704
HP:0003621	Juvenile onset	64423
HP:0003593	Infantile onset	84520
HP:0003593	Infantile onset	80025
HP:0001903	Anemia	4210
HP:0000007	Autosomal recessive inheritance	1638
HP:0000083	Renal insufficiency	79738
HP:0001250	Seizure	3141
HP:0011463	Childhood onset	6929
HP:0002240	Hepatomegaly	4054
HP:0001250	Seizure	10564
HP:0000007	Autosomal recessive inheritance	3739
HP:0011275	Recurrent mycobacterium avium complex infections	3459
HP:0003829	Typified by incomplete penetrance	5727
